feature,value
xy_sum_ATAC::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,2170444.0454872516
n_ATAC::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,257066779.0
pearson_r_ATAC::cd4_positive_t_cell__cancer_pc,-0.0023884976280134237
p_value_ATAC::cd4_positive_t_cell__cancer_pc,7.263e-321
fraction_within_ATAC::cd4_positive_t_cell__cancer_pc,0.00068056510333937
cosine_similarity_ATAC::cd4_positive_t_cell__cancer_pc,0.005629653007689095
x_sum_ATAC::cd4_positive_t_cell__cancer_pc,257016019.01388252
y_sum_ATAC::cd4_positive_t_cell__cancer_pc,246743.4000403434
x_squared_sum_ATAC::cd4_positive_t_cell__cancer_pc,3961717906.470374
y_squared_sum_ATAC::cd4_positive_t_cell__cancer_pc,243772.36000227858
xy_sum_ATAC::cd4_positive_t_cell__cancer_pc,174950.679015254
n_ATAC::cd4_positive_t_cell__cancer_pc,257066779.0
pearson_r_ATAC::cd4_positive_t_cell__pc,-0.001988165074958125
p_value_ATAC::cd4_positive_t_cell__pc,5.584489436771801e-223
fraction_within_ATAC::cd4_positive_t_cell__pc,0.0004507663180243745
cosine_similarity_ATAC::cd4_positive_t_cell__pc,0.004566279169201309
x_sum_ATAC::cd4_positive_t_cell__pc,257016019.01388252
y_sum_ATAC::cd4_positive_t_cell__pc,164683.10002969205
x_squared_sum_ATAC::cd4_positive_t_cell__pc,3961717906.470374
y_squared_sum_ATAC::cd4_positive_t_cell__pc,162549.7700028317
xy_sum_ATAC::cd4_positive_t_cell__pc,115877.0454562156
n_ATAC::cd4_positive_t_cell__pc,257066779.0
pearson_r_ATAC::cd56bright_natural_killer_cell__pc,-0.003871101530619433
p_value_ATAC::cd56bright_natural_killer_cell__pc,0.0
fraction_within_ATAC::cd56bright_natural_killer_cell__pc,0.009335781161273453
cosine_similarity_ATAC::cd56bright_natural_killer_cell__pc,0.022894408338005903
x_sum_ATAC::cd56bright_natural_killer_cell__pc,257016019.01388252
y_sum_ATAC::cd56bright_natural_killer_cell__pc,2790730.8002334833
x_squared_sum_ATAC::cd56bright_natural_killer_cell__pc,3961717906.470374
y_squared_sum_ATAC::cd56bright_natural_killer_cell__pc,2773644.7800191967
xy_sum_ATAC::cd56bright_natural_killer_cell__pc,2399919.192577446
n_ATAC::cd56bright_natural_killer_cell__pc,257066779.0
pearson_r_ATAC::cd56dim_natural_killer_cell__pc,-0.00449279670255812
p_value_ATAC::cd56dim_natural_killer_cell__pc,0.0
fraction_within_ATAC::cd56dim_natural_killer_cell__pc,0.005588854746474817
cosine_similarity_ATAC::cd56dim_natural_killer_cell__pc,0.01706609935274003
x_sum_ATAC::cd56dim_natural_killer_cell__pc,257016019.01388252
y_sum_ATAC::cd56dim_natural_killer_cell__pc,1801525.7001747936
x_squared_sum_ATAC::cd56dim_natural_killer_cell__pc,3961717906.470374
y_squared_sum_ATAC::cd56dim_natural_killer_cell__pc,1788897.5500171306
xy_sum_ATAC::cd56dim_natural_killer_cell__pc,1436708.8879751428
n_ATAC::cd56dim_natural_killer_cell__pc,257066779.0
pearson_r_ATAC::cd8_positive_alpha_beta_t_cell__pc,-0.003329771557115945
p_value_ATAC::cd8_positive_alpha_beta_t_cell__pc,0.0
fraction_within_ATAC::cd8_positive_alpha_beta_t_cell__pc,0.008501541355344555
cosine_similarity_ATAC::cd8_positive_alpha_beta_t_cell__pc,0.02201938501131468
x_sum_ATAC::cd8_positive_alpha_beta_t_cell__pc,257016019.01388252
y_sum_ATAC::cd8_positive_alpha_beta_t_cell__pc,2503975.200238824
x_squared_sum_ATAC::cd8_positive_alpha_beta_t_cell__pc,3961717906.470374
y_squared_sum_ATAC::cd8_positive_alpha_beta_t_cell__pc,2486527.9000202725
xy_sum_ATAC::cd8_positive_alpha_beta_t_cell__pc,2185463.8527537193
n_ATAC::cd8_positive_alpha_beta_t_cell__pc,257066779.0
pearson_r_ATAC::cd8_positive_t_cell__oth,-0.0037807217282462475
p_value_ATAC::cd8_positive_t_cell__oth,0.0
fraction_within_ATAC::cd8_positive_t_cell__oth,0.010796270877218034
cosine_similarity_ATAC::cd8_positive_t_cell__oth,0.0248028374507977
x_sum_ATAC::cd8_positive_t_cell__oth,257016019.01388252
y_sum_ATAC::cd8_positive_t_cell__oth,3182534.3002947345
x_squared_sum_ATAC::cd8_positive_t_cell__oth,3961717906.470374
y_squared_sum_ATAC::cd8_positive_t_cell__oth,3160480.9300145595
xy_sum_ATAC::cd8_positive_t_cell__oth,2775362.5796179445
n_ATAC::cd8_positive_t_cell__oth,257066779.0
pearson_r_ATAC::cd8_positive_t_cell__pc,-0.003954209229330587
p_value_ATAC::cd8_positive_t_cell__pc,0.0
fraction_within_ATAC::cd8_positive_t_cell__pc,0.003706359385735506
cosine_similarity_ATAC::cd8_positive_t_cell__pc,0.013780403180781622
x_sum_ATAC::cd8_positive_t_cell__pc,257016019.01388252
y_sum_ATAC::cd8_positive_t_cell__pc,1216770.7001398727
x_squared_sum_ATAC::cd8_positive_t_cell__pc,3961717906.470374
y_squared_sum_ATAC::cd8_positive_t_cell__pc,1206645.150011787
xy_sum_ATAC::cd8_positive_t_cell__pc,952781.869107445
n_ATAC::cd8_positive_t_cell__pc,257066779.0
pearson_r_ATAC::cd8_t_cell__cancer_pc,-0.0035801815538770436
p_value_ATAC::cd8_t_cell__cancer_pc,0.0
fraction_within_ATAC::cd8_t_cell__cancer_pc,0.007469201308756378
cosine_similarity_ATAC::cd8_t_cell__cancer_pc,0.020419443092785067
x_sum_ATAC::cd8_t_cell__cancer_pc,257016019.01388252
y_sum_ATAC::cd8_t_cell__cancer_pc,2244645.2001731917
x_squared_sum_ATAC::cd8_t_cell__cancer_pc,3961717906.470374
y_squared_sum_ATAC::cd8_t_cell__cancer_pc,2231870.060011186
xy_sum_ATAC::cd8_t_cell__cancer_pc,1920083.5221445865
n_ATAC::cd8_t_cell__cancer_pc,257066779.0
pearson_r_ATAC::cd8_t_cell__pc,-0.0035012675342510203
p_value_ATAC::cd8_t_cell__pc,0.0
fraction_within_ATAC::cd8_t_cell__pc,0.00808437276478883
cosine_similarity_ATAC::cd8_t_cell__pc,0.02134392295420796
x_sum_ATAC::cd8_t_cell__pc,257016019.01388252
y_sum_ATAC::cd8_t_cell__pc,2406814.400186822
x_squared_sum_ATAC::cd8_t_cell__pc,3961717906.470374
y_squared_sum_ATAC::cd8_t_cell__pc,2393054.2000129335
xy_sum_ATAC::cd8_t_cell__pc,2078223.6668795894
n_ATAC::cd8_t_cell__pc,257066779.0
pearson_r_ATAC::cec__oth,-0.0009974632288101775
p_value_ATAC::cec__oth,1.4382090110705446e-57
fraction_within_ATAC::cec__oth,0.010743105086359657
cosine_similarity_ATAC::cec__oth,0.02602161626275239
x_sum_ATAC::cec__oth,257016019.01388252
y_sum_ATAC::cec__oth,2864055.7002745643
x_squared_sum_ATAC::cec__oth,3961717906.470374
y_squared_sum_ATAC::cec__oth,2843148.0500049177
xy_sum_ATAC::cec__oth,2761695.421008994
n_ATAC::cec__oth,257066779.0
pearson_r_ATAC::cem__cancer_cl,-0.0020652108330575783
p_value_ATAC::cem__cancer_cl,1.9846403876384525e-240
fraction_within_ATAC::cem__cancer_cl,0.00027066948946341757
cosine_similarity_ATAC::cem__cancer_cl,0.003326516825914329
x_sum_ATAC::cem__cancer_cl,257016019.01388252
y_sum_ATAC::cem__cancer_cl,111366.20001277328
x_squared_sum_ATAC::cem__cancer_cl,3961717906.470374
y_squared_sum_ATAC::cem__cancer_cl,110435.20000121594
xy_sum_ATAC::cem__cancer_cl,69580.13382993519
n_ATAC::cem__cancer_cl,257066779.0
pearson_r_ATAC::central_memory_cd8_positive_t_cell__oth,-0.003396867370889177
p_value_ATAC::central_memory_cd8_positive_t_cell__oth,0.0
fraction_within_ATAC::central_memory_cd8_positive_t_cell__oth,0.007899999869603403
cosine_similarity_ATAC::central_memory_cd8_positive_t_cell__oth,0.021155159139394336
x_sum_ATAC::central_memory_cd8_positive_t_cell__oth,257016019.01388252
y_sum_ATAC::central_memory_cd8_positive_t_cell__oth,2345172.800259836
x_squared_sum_ATAC::central_memory_cd8_positive_t_cell__oth,3961717906.470374
y_squared_sum_ATAC::central_memory_cd8_positive_t_cell__oth,2326108.340020378
xy_sum_ATAC::central_memory_cd8_positive_t_cell__oth,2030827.520579367
n_ATAC::central_memory_cd8_positive_t_cell__oth,257066779.0
pearson_r_ATAC::cerebellum__tis,-0.0006441051170853182
p_value_ATAC::cerebellum__tis,5.312468398093504e-25
fraction_within_ATAC::cerebellum__tis,0.01008769160495596
cosine_similarity_ATAC::cerebellum__tis,0.025398855145544914
x_sum_ATAC::cerebellum__tis,257016019.01388252
y_sum_ATAC::cerebellum__tis,2656996.6003489196
x_squared_sum_ATAC::cerebellum__tis,3961717906.470374
y_squared_sum_ATAC::cerebellum__tis,2631259.460024166
xy_sum_ATAC::cerebellum__tis,2593210.388431369
n_ATAC::cerebellum__tis,257066779.0
pearson_r_ATAC::cesc__cancer_cl,-0.0022333809506488566
p_value_ATAC::cesc__cancer_cl,8.139595801491192e-281
fraction_within_ATAC::cesc__cancer_cl,0.007013831566456545
cosine_similarity_ATAC::cesc__cancer_cl,0.020359119531142358
x_sum_ATAC::cesc__cancer_cl,257016019.01388252
y_sum_ATAC::cesc__cancer_cl,1993936.5001987368
x_squared_sum_ATAC::cesc__cancer_cl,3961717906.470374
y_squared_sum_ATAC::cesc__cancer_cl,1979707.570022465
xy_sum_ATAC::cesc__cancer_cl,1803023.0892375084
n_ATAC::cesc__cancer_cl,257066779.0
pearson_r_ATAC::chol__cancer_cl,-0.0021803812869153607
p_value_ATAC::chol__cancer_cl,9.533451748599289e-268
fraction_within_ATAC::chol__cancer_cl,0.008980430995335497
cosine_similarity_ATAC::chol__cancer_cl,0.023196226078904588
x_sum_ATAC::chol__cancer_cl,257016019.01388252
y_sum_ATAC::chol__cancer_cl,2517873.900244482
x_squared_sum_ATAC::chol__cancer_cl,3961717906.470374
y_squared_sum_ATAC::chol__cancer_cl,2500161.470023396
xy_sum_ATAC::chol__cancer_cl,2308570.4700026605
n_ATAC::chol__cancer_cl,257066779.0
pearson_r_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,-0.003710409335170081
p_value_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,0.0
fraction_within_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,0.006540139411871316
cosine_similarity_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,0.01895417486746476
x_sum_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,257016019.01388252
y_sum_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,1998663.8001724184
x_squared_sum_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,3961717906.470374
y_squared_sum_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,1985969.660012498
xy_sum_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,1681252.5728207135
n_ATAC::ckittnap_sorted_hpgcs_from_human_embryonic_gonad__embryo_sc,257066779.0
pearson_r_ATAC::cll__cancer_cl,-0.0023268751300540963
p_value_ATAC::cll__cancer_cl,1.2383784278820783e-304
fraction_within_ATAC::cll__cancer_cl,0.008238742175906566
cosine_similarity_ATAC::cll__cancer_cl,0.022104416123548156
x_sum_ATAC::cll__cancer_cl,257016019.01388252
y_sum_ATAC::cll__cancer_cl,2332975.400212884
x_squared_sum_ATAC::cll__cancer_cl,3961717906.470374
y_squared_sum_ATAC::cll__cancer_cl,2317245.7400126895
xy_sum_ATAC::cll__cancer_cl,2117906.914171752
n_ATAC::cll__cancer_cl,257066779.0
pearson_r_ATAC::coad__cancer_cl,-0.0016327610694287823
p_value_ATAC::coad__cancer_cl,4.6619148289058904e-151
fraction_within_ATAC::coad__cancer_cl,0.018747928144772497
cosine_similarity_ATAC::coad__cancer_cl,0.034221212128466925
x_sum_ATAC::coad__cancer_cl,257016019.01388252
y_sum_ATAC::coad__cancer_cl,5040622.800468601
x_squared_sum_ATAC::coad__cancer_cl,3961717906.470374
y_squared_sum_ATAC::coad__cancer_cl,5006383.880037699
xy_sum_ATAC::coad__cancer_cl,4819469.501100112
n_ATAC::coad__cancer_cl,257066779.0
pearson_r_ATAC::colon__cancer_pc,-0.0017631665197971366
p_value_ATAC::colon__cancer_pc,8.220009682617737e-176
fraction_within_ATAC::colon__cancer_pc,0.00016511451647797652
cosine_similarity_ATAC::colon__cancer_pc,0.002545787132569399
x_sum_ATAC::colon__cancer_pc,257016019.01388252
y_sum_ATAC::colon__cancer_pc,70883.1000091061
x_squared_sum_ATAC::colon__cancer_pc,3961717906.470374
y_squared_sum_ATAC::colon__cancer_pc,70167.28999942153
xy_sum_ATAC::colon__cancer_pc,42445.456917135845
n_ATAC::colon__cancer_pc,257066779.0
pearson_r_ATAC::colon__pc,-0.0019578588288466686
p_value_ATAC::colon__pc,2.6871705698953238e-216
fraction_within_ATAC::colon__pc,0.00025500007772101747
cosine_similarity_ATAC::colon__pc,0.003250802254180003
x_sum_ATAC::colon__pc,257016019.01388252
y_sum_ATAC::colon__pc,103742.90001562983
x_squared_sum_ATAC::colon__pc,3961717906.470374
y_squared_sum_ATAC::colon__pc,102637.9300019619
xy_sum_ATAC::colon__pc,65552.04862449162
n_ATAC::colon__pc,257066779.0
pearson_r_ATAC::colonic_mucosa__tis,-0.0015355243339470926
p_value_ATAC::colonic_mucosa__tis,7.803332921847893e-134
fraction_within_ATAC::colonic_mucosa__tis,0.03004976226950371
cosine_similarity_ATAC::colonic_mucosa__tis,0.043569737932736705
x_sum_ATAC::colonic_mucosa__tis,257016019.01388252
y_sum_ATAC::colonic_mucosa__tis,7985491.500677668
x_squared_sum_ATAC::colonic_mucosa__tis,3961717906.470374
y_squared_sum_ATAC::colonic_mucosa__tis,7934517.990026066
xy_sum_ATAC::colonic_mucosa__tis,7724795.596337049
n_ATAC::colonic_mucosa__tis,257066779.0
pearson_r_ATAC::consensus,-0.0031201703367125465
p_value_ATAC::consensus,0.0
fraction_within_ATAC::consensus,0.0002534984661057969
cosine_similarity_ATAC::consensus,0.002837397317107445
x_sum_ATAC::consensus,257083520.32014406
y_sum_ATAC::consensus,134581.900017865
x_squared_sum_ATAC::consensus,3962989210.481474
y_squared_sum_ATAC::consensus,133243.65000015346
xy_sum_ATAC::consensus,65201.090466135654
n_ATAC::consensus,257205069.0
pearson_r_ATAC::coronary_artery__tis,-0.0012928588368697016
p_value_ATAC::coronary_artery__tis,1.904607572851315e-95
fraction_within_ATAC::coronary_artery__tis,0.005902889558109452
cosine_similarity_ATAC::coronary_artery__tis,0.019050572122312977
x_sum_ATAC::coronary_artery__tis,257016019.01388252
y_sum_ATAC::coronary_artery__tis,1617023.8002102599
x_squared_sum_ATAC::coronary_artery__tis,3961717906.470374
y_squared_sum_ATAC::coronary_artery__tis,1601480.4200124308
xy_sum_ATAC::coronary_artery__tis,1517436.8054959301
n_ATAC::coronary_artery__tis,257066779.0
pearson_r_ATAC::cortex__sc,-0.0007517047490268671
p_value_ATAC::cortex__sc,1.8858705283740558e-33
fraction_within_ATAC::cortex__sc,0.006549057514569822
cosine_similarity_ATAC::cortex__sc,0.020352402463558412
x_sum_ATAC::cortex__sc,257016019.01388252
y_sum_ATAC::cortex__sc,1743813.6002244726
x_squared_sum_ATAC::cortex__sc,3961717906.470374
y_squared_sum_ATAC::cortex__sc,1727168.1000136845
xy_sum_ATAC::cortex__sc,1683545.1207562098
n_ATAC::cortex__sc,257066779.0
pearson_r_ATAC::cortical_nsc__sc,-0.0015143985421650834
p_value_ATAC::cortical_nsc__sc,3.1258470121711077e-130
fraction_within_ATAC::cortical_nsc__sc,0.0036672069262930597
cosine_similarity_ATAC::cortical_nsc__sc,0.014773925685959467
x_sum_ATAC::cortical_nsc__sc,257016019.01388252
y_sum_ATAC::cortical_nsc__sc,1036178.2001117691
x_squared_sum_ATAC::cortical_nsc__sc,3961717906.470374
y_squared_sum_ATAC::cortical_nsc__sc,1027749.7400044424
xy_sum_ATAC::cortical_nsc__sc,942717.0724686473
n_ATAC::cortical_nsc__sc,257066779.0
pearson_r_ATAC::crl7250__cl,-0.0011524586335196698
p_value_ATAC::crl7250__cl,3.1207315568235606e-76
fraction_within_ATAC::crl7250__cl,0.016765194639111386
cosine_similarity_ATAC::crl7250__cl,0.03254983832403689
x_sum_ATAC::crl7250__cl,257016019.01388252
y_sum_ATAC::crl7250__cl,4456920.700427458
x_squared_sum_ATAC::crl7250__cl,3961717906.470374
y_squared_sum_ATAC::crl7250__cl,4425148.930026895
xy_sum_ATAC::crl7250__cl,4309774.585184432
n_ATAC::crl7250__cl,257066779.0
pearson_r_ATAC::ctrl__pc,-0.0013461515678914837
p_value_ATAC::ctrl__pc,2.579936994991578e-103
fraction_within_ATAC::ctrl__pc,0.02965990074998634
cosine_similarity_ATAC::ctrl__pc,0.04332880600880338
x_sum_ATAC::ctrl__pc,257016019.01388252
y_sum_ATAC::ctrl__pc,7851655.300487362
x_squared_sum_ATAC::ctrl__pc,3961717906.470374
y_squared_sum_ATAC::ctrl__pc,7816175.590041245
xy_sum_ATAC::ctrl__pc,7624575.151258673
n_ATAC::ctrl__pc,257066779.0
pearson_r_ATAC::cultured_t_cell__pc,-0.0026305880794589447
p_value_ATAC::cultured_t_cell__pc,0.0
fraction_within_ATAC::cultured_t_cell__pc,0.0016462306458025753
cosine_similarity_ATAC::cultured_t_cell__pc,0.009200181396532017
x_sum_ATAC::cultured_t_cell__pc,257016019.01388252
y_sum_ATAC::cultured_t_cell__pc,540185.6000824645
x_squared_sum_ATAC::cultured_t_cell__pc,3961717906.470374
y_squared_sum_ATAC::cultured_t_cell__pc,534068.4800051565
xy_sum_ATAC::cultured_t_cell__pc,423191.2096075579
n_ATAC::cultured_t_cell__pc,257066779.0
pearson_r_ATAC::d283__cancer_cl,-0.00100205461049892
p_value_ATAC::d283__cancer_cl,4.399178912345593e-58
fraction_within_ATAC::d283__cancer_cl,0.006990281728819416
cosine_similarity_ATAC::d283__cancer_cl,0.020925563565064788
x_sum_ATAC::d283__cancer_cl,257016019.01388252
y_sum_ATAC::d283__cancer_cl,1880245.800260596
x_squared_sum_ATAC::d283__cancer_cl,3961717906.470374
y_squared_sum_ATAC::d283__cancer_cl,1861415.800025789
xy_sum_ATAC::d283__cancer_cl,1796969.2083301588
n_ATAC::d283__cancer_cl,257066779.0
pearson_r_ATAC::dendritic_cell__ivdc,-0.002633174784548845
p_value_ATAC::dendritic_cell__ivdc,0.0
fraction_within_ATAC::dendritic_cell__ivdc,0.015846241781771818
cosine_similarity_ATAC::dendritic_cell__ivdc,0.0309697415788714
x_sum_ATAC::dendritic_cell__ivdc,257016019.01388252
y_sum_ATAC::dendritic_cell__ivdc,4406431.900538318
x_squared_sum_ATAC::dendritic_cell__ivdc,3961717906.470374
y_squared_sum_ATAC::dendritic_cell__ivdc,4367025.790041356
xy_sum_ATAC::dendritic_cell__ivdc,4073542.3340953025
n_ATAC::dendritic_cell__ivdc,257066779.0
pearson_r_ATAC::dnd_41__cancer_cl,-0.002597204052421778
p_value_ATAC::dnd_41__cancer_cl,0.0
fraction_within_ATAC::dnd_41__cancer_cl,0.014962024472603093
cosine_similarity_ATAC::dnd_41__cancer_cl,0.03004221279234308
x_sum_ATAC::dnd_41__cancer_cl,257016019.01388252
y_sum_ATAC::dnd_41__cancer_cl,4165977.600381948
x_squared_sum_ATAC::dnd_41__cancer_cl,3961717906.470374
y_squared_sum_ATAC::dnd_41__cancer_cl,4137378.460017856
xy_sum_ATAC::dnd_41__cancer_cl,3846239.438491251
n_ATAC::dnd_41__cancer_cl,257066779.0
pearson_r_ATAC::dorsolateral_prefrontal_cortex__oth,-0.0011365657961115232
p_value_ATAC::dorsolateral_prefrontal_cortex__oth,3.3961299512924605e-74
fraction_within_ATAC::dorsolateral_prefrontal_cortex__oth,0.009099755983826991
cosine_similarity_ATAC::dorsolateral_prefrontal_cortex__oth,0.023856960948159756
x_sum_ATAC::dorsolateral_prefrontal_cortex__oth,257016019.01388252
y_sum_ATAC::dorsolateral_prefrontal_cortex__oth,2446978.500274092
x_squared_sum_ATAC::dorsolateral_prefrontal_cortex__oth,3961717906.470374
y_squared_sum_ATAC::dorsolateral_prefrontal_cortex__oth,2426820.2900211266
xy_sum_ATAC::dorsolateral_prefrontal_cortex__oth,2339244.9604483806
n_ATAC::dorsolateral_prefrontal_cortex__oth,257066779.0
pearson_r_ATAC::dp3_minus_sorted_b_cell__oth,-0.003030027896596862
p_value_ATAC::dp3_minus_sorted_b_cell__oth,0.0
fraction_within_ATAC::dp3_minus_sorted_b_cell__oth,0.00165179542972537
cosine_similarity_ATAC::dp3_minus_sorted_b_cell__oth,0.009049484160822307
x_sum_ATAC::dp3_minus_sorted_b_cell__oth,257016019.01388252
y_sum_ATAC::dp3_minus_sorted_b_cell__oth,562068.0000877455
x_squared_sum_ATAC::dp3_minus_sorted_b_cell__oth,3961717906.470374
y_squared_sum_ATAC::dp3_minus_sorted_b_cell__oth,555742.0200087397
xy_sum_ATAC::dp3_minus_sorted_b_cell__oth,424621.73068642174
n_ATAC::dp3_minus_sorted_b_cell__oth,257066779.0
pearson_r_ATAC::eb_hspc__pc,-0.0030038398756256843
p_value_ATAC::eb_hspc__pc,0.0
fraction_within_ATAC::eb_hspc__pc,0.005587969478332236
cosine_similarity_ATAC::eb_hspc__pc,0.01773468189136808
x_sum_ATAC::eb_hspc__pc,257016019.01388252
y_sum_ATAC::eb_hspc__pc,1671321.5002111867
x_squared_sum_ATAC::eb_hspc__pc,3961717906.470374
y_squared_sum_ATAC::eb_hspc__pc,1656035.3700210112
xy_sum_ATAC::eb_hspc__pc,1436481.314945178
n_ATAC::eb_hspc__pc,257066779.0
pearson_r_ATAC::effector_cd4_positive_t_cell__oth,-0.0035238087436942262
p_value_ATAC::effector_cd4_positive_t_cell__oth,0.0
fraction_within_ATAC::effector_cd4_positive_t_cell__oth,0.008072123299433378
cosine_similarity_ATAC::effector_cd4_positive_t_cell__oth,0.021334418009746833
x_sum_ATAC::effector_cd4_positive_t_cell__oth,257016019.01388252
y_sum_ATAC::effector_cd4_positive_t_cell__oth,2405422.600238234
x_squared_sum_ATAC::effector_cd4_positive_t_cell__oth,3961717906.470374
y_squared_sum_ATAC::effector_cd4_positive_t_cell__oth,2387934.1000179434
xy_sum_ATAC::effector_cd4_positive_t_cell__oth,2075074.7362761912
n_ATAC::effector_cd4_positive_t_cell__oth,257066779.0
pearson_r_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,-0.0035111513052623806
p_value_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,0.0
fraction_within_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,0.009903554214597909
cosine_similarity_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,0.023809880429149066
x_sum_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,257016019.01388252
y_sum_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,2907425.200291015
x_squared_sum_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,3961717906.470374
y_squared_sum_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,2885865.6000197544
xy_sum_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,2545874.7825985593
n_ATAC::effector_memory_cd8_positive_alpha_beta_t_cell__pc,257066779.0
pearson_r_ATAC::effector_memory_cd8_positive_t_cell__oth,-0.0038197639093820557
p_value_ATAC::effector_memory_cd8_positive_t_cell__oth,0.0
fraction_within_ATAC::effector_memory_cd8_positive_t_cell__oth,0.007808814042845097
cosine_similarity_ATAC::effector_memory_cd8_positive_t_cell__oth,0.020823026689513222
